"","row_number","id","track_name","size_bytes","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"205",392,362348516,"Amex Mobile",105982976,"USD",0,11421,57,4,2.5,"5.21.1","4+","Finance",37,4,1,1
"206",393,362949845,"Fruit Ninja Classic",104590336,"USD",1.99,698516,132,4.5,4,"2.3.9","4+","Games",38,5,13,1
"207",395,363201632,"Animation Creator HD",32051200,"USD",3.99,4497,448,4,4,"1.14.3","12+","Entertainment",24,5,1,1
"208",396,363282253,"Plants vs. Zombies HD",225859584,"USD",0.99,163598,503,5,4,"1.9.12","9+","Games",24,5,5,1
"209",397,363306776,"SCRABBLE Premium for iPad",229992448,"USD",9.99,39678,114,3.5,3.5,"5.19.0","4+","Games",24,5,6,1
"210",398,363317633,"Graphic - illustration and design",32604160,"USD",8.99,1809,52,4.5,3.5,"3.2.5","4+","Productivity",24,5,1,1
"211",400,363448251,"Photogene ⁴",35422208,"USD",2.99,3761,596,4.5,4.5,"4.3","4+","Photo & Video",40,5,1,1
"212",402,363486802,"Star Walk HD - Night Sky Map",150221824,"USD",4.99,6503,60,4.5,5,"7.2.3","4+","Education",24,5,12,1
"213",404,363590051,"Netflix",125016064,"USD",0,308844,139,3.5,3,"9.21.3","4+","Entertainment",37,5,20,1
"214",405,363738376,"forScore",35717120,"USD",9.99,3909,36,4.5,5,"10.2.5","4+","Music",24,5,14,1
"215",408,364017607,"ArtStudio for iPad - Draw Sketch and Paint",34310144,"USD",4.99,8542,543,4.5,5,"5.98","4+","Photo & Video",26,5,1,1
"216",409,364159440,"Call of Duty: Zombies HD",35602607,"USD",4.99,5853,3860,3.5,4,"1.3.3","17+","Games",26,4,1,1
"217",410,364165557,"Small World 2",234123264,"USD",1.99,1506,198,4,4.5,"2.5.1","9+","Games",26,5,6,1
"218",412,364191819,"ABC – Watch Live TV & Stream Full Episodes",85724160,"USD",0,78890,449,3,3.5,"5.0.14","12+","Entertainment",37,5,1,0
"219",414,364234221,"Angry Birds HD",176164864,"USD",0,89110,114,4.5,4,"7.4.0","4+","Games",24,5,10,1
"220",415,364252504,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",59101184,"USD",0,208648,25664,4,4.5,"4.5.1","4+","Weather",24,4,1,1
"221",416,364267763,"Do Not Press The Red Button HD",10907191,"USD",1.99,856,38,2.5,3.5,"1.2","12+","Entertainment",26,3,1,1
"222",417,364500115,"Digits, the calculator for humans",4177920,"USD",3.99,7825,828,4.5,4.5,"2.2.1","4+","Productivity",43,5,1,1
"223",418,364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62978048,"USD",9.99,7033,119,4,4.5,"8.3","4+","Business",37,5,11,1
"224",422,364733950,"National Geographic World Atlas",66138112,"USD",1.99,4255,209,4,2,"4.1.1","4+","Reference",38,5,1,1
"225",424,364740856,"Dictionary.com Dictionary & Thesaurus for iPad",165748736,"USD",0,54175,10176,4.5,4.5,"4.0","4+","Reference",24,5,9,1
"226",426,364899325,"AirCoaster - Roller Coaster Builder",22763520,"USD",0.99,2602,71,3,4.5,"2.0","9+","Games",37,4,1,1
"227",427,364901807,"Documents 6 - File manager, PDF reader and browser",107259904,"USD",0,29110,324,4.5,4.5,"6.0","17+","Productivity",37,5,9,1
"228",434,366247306,"▻Sudoku",71002112,"USD",0,359832,17119,4.5,5,"5.4","4+","Games",40,5,7,1
"229",436,366562751,"StubHub - Tickets to Sports, Concerts and Theatre",112609280,"USD",0,9011,49,3.5,4,"6.5.2","4+","Entertainment",37,5,6,1
"230",438,366869252,"OverDrive – Library eBooks and Audiobooks",39844864,"USD",0,65450,2721,4,4.5,"3.6.4","4+","Book",37,5,18,1
"231",440,367003839,"Hotels & Vacation Rentals by Booking.com",105609216,"USD",0,31261,374,4.5,4.5,"14.4","4+","Travel",37,5,40,1
"232",442,367287593,"PrankDial - #1 Prank Call App",112515072,"USD",0,11091,415,3,4.5,"4.1.11","4+","Entertainment",37,0,6,1
"233",443,367623543,"Fox News",64705536,"USD",0,132703,394,4,3,"2.6","4+","News",37,5,1,0
"234",446,368494609,"QR Reader for iPhone",54776832,"USD",0,12683,108,4,4,"5.9.2","12+","Utilities",38,0,29,1
"235",448,368677368,"Uber",283852800,"USD",0,49466,150,3,2,"3.247.2","4+","Travel",37,4,41,1
"236",452,369266386,"Hurricane Tracker For iPad",10612736,"USD",2.99,2798,357,4.5,4.5,"4.2","4+","Weather",24,5,1,1
"237",455,369820957,"AudioNote - Notepad and Voice Recorder",33213440,"USD",9.99,1756,53,4,5,"6.3","4+","Business",37,4,5,1
"238",456,369838631,"Breathing Zone: Guided Breathing for Mindfulness",37140480,"USD",3.99,511,57,4.5,4.5,"3.1","4+","Health & Fitness",37,5,1,1
"239",458,369970819,"Fake-A-Location Free ™",7689537,"USD",0,354,215,1.5,1,"1.01","4+","Social Networking",43,0,1,1
"240",460,370144476,"Math Ninja HD",25137152,"USD",1.99,1121,209,4.5,4.5,"1.7","9+","Games",43,5,1,1
"241",464,370697773,"Chase Mobile",34950144,"USD",0,34322,3167,4.5,4.5,"3.620","4+","Finance",24,5,1,1
"242",467,371338715,"Math Bingo",14602240,"USD",2.99,4386,444,4.5,4.5,"1.7","4+","Education",43,5,1,1
"243",469,372283316,"▻Sudoku +",61595648,"USD",4.99,5397,476,5,5,"5.4","4+","Games",40,5,7,1
"244",470,372513032,"Tango - Free Video Call, Voice and Chat",134848512,"USD",0,75412,66,4.5,4.5,"4.1.219400","17+","Social Networking",37,5,18,1
"245",471,372648912,"MeetMe - Chat and Meet New People",133956608,"USD",0,97072,143,4,3.5,"12.1.1.0","17+","Social Networking",37,0,18,1
"246",473,373203236,"GeoBee Challenge HD by National Geographic",35975168,"USD",1.99,1957,958,4.5,4.5,"2.2","4+","Games",40,5,1,1
"247",474,373236724,"OPlayer HD - video player, classic media streaming",127020032,"USD",4.99,2944,40,4,4.5,"3.3","17+","Entertainment",24,5,29,1
"248",475,373311252,"TouchRetouch",27962368,"USD",1.99,588,54,4,4,"4.0.1","4+","Photo & Video",37,0,14,1
"249",476,373342398,"Cat Physics",14824448,"USD",1.99,40552,238,4.5,4.5,"1.26.1","4+","Games",40,3,1,1
"250",481,373714084,"BATTLE BEARS -1",227403527,"USD",0.99,14910,1003,4,4.5,"1.5.7","12+","Games",45,5,1,1
"251",482,373849969,"Crash Bandicoot Nitro Kart 2",75254654,"USD",2.99,3064,1428,3.5,3.5,"1.0.5","9+","Games",47,0,1,1
"252",483,373903654,"WIRED Magazine",23879680,"USD",0,12074,43,2.5,1.5,"4.6.7","17+","News",24,5,1,1
"253",488,374308914,"Color Splash for iPad",18752512,"USD",1.99,2445,41,4.5,5,"3.6.1","4+","Photo & Video",24,5,1,1
"254",489,374791544,"Robot Unicorn Attack",52117504,"USD",0.99,22150,1141,4,4.5,"3.4","9+","Games",43,5,1,1
"255",491,375295479,"Carcassonne",359192576,"USD",9.99,10846,91,4.5,4.5,"4.28","4+","Games",38,5,2,1
"256",492,375380948,"Apple Store",70782976,"USD",0,55171,187,3.5,3.5,"4.2","4+","Shopping",37,5,21,1
"257",493,376183339,"TED",84056064,"USD",0,5782,149,3.5,3.5,"3.0.4","12+","Education",37,5,22,1
"258",496,376374689,"Doodle God™",121715712,"USD",1.99,35759,64,4.5,4,"3.0.19","12+","Games",40,0,13,1
"259",497,376412660,"Carnivores: Dinosaur Hunter Pro",304654336,"USD",2.99,18306,186,4,4.5,"1.7.0","12+","Games",37,5,4,1
"260",498,376413870,"Blackboard Mobile Learn™",51179520,"USD",0,13567,2625,2,1.5,"4.1.2","4+","Education",40,5,14,1
"261",500,376510438,"Hulu: Watch TV Shows & Stream the Latest Movies",99568640,"USD",0,56170,1264,2,2,"4.10.1","12+","Entertainment",37,5,2,1
"262",504,377342622,"360 Panorama",7954432,"USD",1.99,10463,193,4.5,3.5,"4.4.3","4+","Photo & Video",38,5,3,1
"263",507,377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",7876608,"USD",0,1255,432,4.5,4.5,"3.2","12+","Lifestyle",38,5,1,1
"264",509,377831429,"The Impossible Quiz! for iPad",16857290,"USD",1.99,227,225,4,4,"1.0","9+","Games",26,5,1,1
"265",511,377989827,"Diptic",36705280,"USD",2.99,7578,67,4.5,5,"10","4+","Photo & Video",37,5,1,1
"266",512,378326916,"Family Feud™ HD",79312792,"USD",6.99,1156,951,3.5,3.5,"1.0.1","4+","Games",26,5,1,1
"267",520,379693831,"Audible – audio books, original series & podcasts",81558528,"USD",0,105274,1774,4.5,4.5,"2.23","4+","Book",37,5,5,1
"268",521,379869627,"Living Earth - Clock & Weather",169009152,"USD",2.99,25475,71,4.5,4,"3.82","4+","Utilities",37,4,11,1
"269",522,379937581,"Sushi Cat",62373888,"USD",0.99,8718,381,4,4.5,"2.1.0","4+","Games",43,5,1,1
"270",523,379983299,"Talking Tom Cat for iPad",75417600,"USD",0,29492,51,3.5,4,"3.3","4+","Entertainment",24,5,13,1
"271",525,380641055,"Files HD Pro - File Manager & Web Browser",28118016,"USD",4.99,2237,41,4,3.5,"6.1.1","17+","Utilities",24,5,2,1
"272",526,380834987,"Army Fitness APFT Calculator",15759360,"USD",0.99,108,74,4,4.5,"2.4","4+","Utilities",40,3,1,1
"273",527,380908399,"Ringtones for iPhone & Ringtone Maker",109270016,"USD",0,25403,1598,4.5,4.5,"8.9.6","12+","Music",37,4,9,1
"274",531,381342267,"Stack the States®",132377600,"USD",2.99,12833,282,4.5,4.5,"2.7","4+","Education",40,5,1,1
"275",532,381471023,"Flashlight Ⓞ",42027008,"USD",0,130450,1010,5,4.5,"2.1.2","4+","Utilities",40,0,22,1
"276",541,382497397,"Sam's Club: Wholesale Shopping & Bulk Buy Deals",113119232,"USD",0,8149,173,4,4.5,"17.4","4+","Shopping",37,5,1,1
"277",544,382617920,"Viber Messenger – Text & Call",129657856,"USD",0,164249,206,4.5,4.5,"6.9.0","4+","Social Networking",37,5,32,1
"278",547,383298204,"shopkick - Shopping Rewards & Discounts",74822656,"USD",0,130823,29363,4.5,5,"5.1.4","4+","Shopping",37,4,2,1
"279",549,383819300,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",3462266,"USD",0.99,8946,1776,4.5,4.5,"1.9","4+","Music",43,0,1,1
"280",551,384282298,"The Secret of Grisly Manor",51794944,"USD",0.99,1993,36,4,4,"1.9.4","4+","Games",40,5,7,1
"281",552,384830320,"Find My Family, Friends & iPhone - Life360 Locator",154507264,"USD",0,43877,80,4.5,4.5,"13.7.1","4+","Social Networking",37,0,13,1
"282",557,385756768,"Dictionary.com Dictionary & Thesaurus Premium",108836864,"USD",3.99,11530,81,4.5,4.5,"7.1.3","4+","Reference",37,0,1,1
"283",560,386098453,"Weibo HD",104387584,"USD",0,16772,293,4.5,3,"4.0.0","4+","Social Networking",24,4,3,1
"284",568,387428400,"Infinity Blade",624107810,"USD",0.99,326482,177050,5,5,"1.4.1","12+","Games",43,5,13,1
"285",571,388130466,"iSlash",27619328,"USD",0.99,33868,463,4.5,4.5,"1.5.4","4+","Games",43,0,1,1
"286",573,388336485,"Ugly Meter™",30441472,"USD",0.99,13741,58,3.5,2.5,"4.6","9+","Entertainment",43,4,1,1
"287",574,388389451,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",100551680,"USD",0,18418,706,4.5,5,"9.2.1","4+","Reference",37,5,16,1
"288",577,388491656,"Fly Delta",140803072,"USD",0,8094,191,3,2.5,"4.2.2","4+","Travel",37,0,1,1
"289",578,388497605,"Google Authenticator",17235968,"USD",0,1652,202,3,2.5,"3.0.0","4+","Utilities",38,1,32,1
"290",580,388633565,"Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.",685733888,"USD",13.99,611,186,4.5,4.5,"6.0","12+","Medical",37,5,1,1
"291",581,388838723,"Flashlight for iPhone , iPod and iPad",64041984,"USD",0,26697,3109,4.5,4.5,"4.1.1","4+","Utilities",37,5,1,1
"292",583,389204861,"The Sims 3 Ambitions",444821504,"USD",4.99,14202,638,3.5,3.5,"1.1.83","12+","Games",40,5,10,1
"293",591,389801252,"Instagram",113954816,"USD",0,2161558,1289,4.5,4,"10.23","12+","Photo & Video",37,0,29,1
"294",592,390017969,"Due — Reminders, Countdown Timers",32130048,"USD",4.99,2554,93,4.5,3.5,"2.4.2","4+","Productivity",37,5,17,1
"295",594,390422167,"Catan HD",812010496,"USD",1.99,10382,281,4,3.5,"4.6.2","4+","Games",24,5,6,1
"296",595,390523040,"Polar Plunge ™",3700705,"USD",0.99,1428,1417,3.5,3.5,"1.0.0","4+","Games",47,0,1,1
"297",597,390577714,"Sunday Ticket",92392448,"USD",0,3134,160,2.5,3,"2.6.041","4+","Entertainment",24,4,1,1
"298",599,391297152,"Neuroshima Hex",511094784,"USD",4.99,4378,251,4.5,4.5,"3.0","9+","Games",43,5,1,1
"299",602,391767653,"Sleep Talk Recorder",25309184,"USD",0,1110,31,4.5,3.5,"5.4.4","17+","Utilities",38,0,31,1
"300",603,391855805,"Spider Solitaire by MobilityWare",39446528,"USD",4.99,11154,1862,4.5,5,"3.2.1","4+","Games",38,5,3,1
"301",606,392084834,"Lane Splitter",106458112,"USD",0.99,44567,202,4.5,4.5,"5.2.1","4+","Games",38,4,1,1
"302",607,392186427,"Ryder Cup 2016 – Hazeltine National Golf Club",116247552,"USD",0,3818,69,2.5,1.5,"4.1.2","4+","Sports",37,1,1,0
"303",611,392252535,"BUBBLE BOBBLE DOUBLE",56954817,"USD",4.99,206,128,3,3.5,"2.0.0","4+","Games",47,5,1,1
"304",612,392408028,"Paprika Recipe Manager",10432512,"USD",4.99,1755,83,4.5,4.5,"2.2.2","17+","Food & Drink",24,5,16,1
"305",613,392538848,"ToonCamera",29494272,"USD",1.99,1037,95,4.5,4.5,"4.0","4+","Photo & Video",37,5,13,1
"306",614,392788790,"Sonic The Hedgehog 4™ Episode I",124710912,"USD",2.99,4755,132,4,3.5,"1.5","9+","Games",38,5,1,1
"307",616,392796698,"GroupMe",66864128,"USD",0,28260,294,4.5,4.5,"5.9.0","4+","Social Networking",37,1,14,1
"308",618,392915994,"Jenga",97562624,"USD",0,32527,4411,4.5,4,"1.7.6","4+","Games",43,5,1,1
"309",619,392988420,"Zappos: shop shoes & clothes, fast free shipping",70325248,"USD",0,103655,39452,5,5,"3.9.0","4+","Shopping",37,4,1,1
"310",620,393313223,"Printer Pro - Print photos, pdf and emails",98820096,"USD",6.99,15981,440,4.5,4.5,"5.4.11","4+","Productivity",37,5,9,1
"311",621,393328150,"Sephora Makeup & Beauty App – Insider Tips & Style",147001344,"USD",0,15593,301,4.5,5,"17.3","4+","Shopping",37,0,1,1
"312",627,394057299,"Battleheart",275481600,"USD",2.99,6879,54,4.5,4.5,"1.6","9+","Games",38,5,1,1
"313",631,395042892,"Instant Heart Rate+: Heart Rate & Pulse Monitor",189514752,"USD",4.99,10158,475,4.5,4.5,"5.72","4+","Health & Fitness",37,0,31,1
"314",634,395545555,"CVS Pharmacy",129167360,"USD",0,35981,237,4,4,"3.4.1","12+","Shopping",37,0,1,1
"315",635,395627741,"Age of Zombies™",53805056,"USD",0.99,14493,384,4.5,4.5,"1.2.81","12+","Games",40,5,1,1
"316",639,395979574,"Spider Solitaire Free by MobilityWare",91588608,"USD",0,128739,5515,4.5,4.5,"3.4.0","4+","Games",38,5,3,1
"317",646,396837225,"Cartoon Wars 2: Heroes",42482779,"USD",0.99,13049,1180,4.5,4.5,"111","12+","Games",43,0,1,1
"318",648,397049430,"Super Stickman Golf",88879104,"USD",2.99,41446,566,4.5,4.5,"2.0","4+","Games",43,5,1,1
"319",650,397836467,"Hotel Dash Deluxe",50085888,"USD",0.99,36190,221,4.5,4,"1.27.3","4+","Games",43,4,1,1
"320",651,397951063,"Backbreaker 2: Vengeance",83214336,"USD",0.99,14491,304,4.5,4.5,"1.3.6","4+","Games",40,5,1,1
"321",653,398129933,"The Calculator - Free and Easy Calculating!",84945920,"USD",0,99244,1760,4.5,4.5,"4.7.2","4+","Utilities",38,5,11,1
"322",656,398329664,"Angry Birds Seasons HD",710486016,"USD",0,75714,481,4,4.5,"6.6.1","4+","Games",24,5,1,1
"323",657,398348506,"Gravity Guy",22577152,"USD",0.99,35161,1316,4.5,4,"1.4.4","9+","Games",43,0,1,1
"324",659,398436747,"Fooducate - Lose Weight, Eat Healthy,Get Motivated",48590848,"USD",0,11875,73,4.5,4.5,"4.981","4+","Health & Fitness",37,0,1,1
"325",661,398596699,"myChevrolet",85515264,"USD",0,1083,36,2,2.5,"3.6.0","17+","Lifestyle",37,0,4,1
"326",662,398687544,"Puzzle Quest 2",1319796736,"USD",2.99,1575,104,3.5,4,"1.3.4","12+","Games",38,5,1,1
"327",666,398975927,"Stratego® Single Player",195406848,"USD",2.99,739,145,3.5,4,"1.3.9","4+","Games",40,5,1,1
"328",667,399355755,"Text Free: Free Texting + Calling + MMS",136184832,"USD",0,100477,35,4,4.5,"9.25","4+","Lifestyle",37,5,1,1
"329",669,399452287,"Merriam-Webster Dictionary",155593728,"USD",0,16849,1125,4.5,4.5,"4.1","4+","Reference",38,1,12,1
"330",673,400213892,"Reiner Knizia's Ra",34992128,"USD",3.99,1114,110,4.5,4,"1.5.1","4+","Games",45,5,1,1
"331",678,400882072,"Flick Golf!",59663360,"USD",0.99,9948,211,4.5,4,"1.8.1","4+","Games",40,0,1,1
"332",682,401643317,"UPAD 3",34397184,"USD",5.99,3849,164,4,4.5,"3.29","4+","Productivity",24,5,2,1
"333",683,401644893,"Tagesschau",83928064,"USD",0,233,56,4,5,"2.1.1","12+","News",37,5,1,1
"334",685,401818935,"Genius Scan+ - PDF Scanner",43338752,"USD",7.99,916,39,4.5,4.5,"4.1.6","4+","Business",37,5,10,1
"335",686,402012828,"iSafe Pro",95949824,"USD",0.99,2956,94,4.5,4,"10.11","17+","Utilities",37,0,32,1
"336",687,402370879,"NBA JAM by EA SPORTS™",410202112,"USD",4.99,21648,460,4,3.5,"1.1.35","4+","Games",37,0,8,1
"337",688,402422247,"iHandy Translator Pro",30382080,"USD",2.99,5163,86,4.5,4.5,"1.3.1","4+","Reference",38,0,11,1
"338",691,403090531,"Dungeon Raid",11911065,"USD",0.99,4401,2927,5,5,"1.3.4","9+","Games",47,0,1,0
"339",693,403858572,"Fruit Ninja®",163801088,"USD",0,327025,82,4.5,4,"2.5.1","4+","Games",38,5,13,1
"340",694,404086528,"LEGO Harry Potter: Years 1-4",475697678,"USD",4.99,10463,5018,4,4,"2.4","9+","Games",43,5,1,1
"341",696,404299862,"iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers",67922944,"USD",3.99,4716,718,4.5,4.5,"5.5","12+","Health & Fitness",38,5,1,1
"342",697,404405151,"Pocket God: Journey To Uranus",118435840,"USD",1.99,6278,98,3.5,3.5,"1.05.05","9+","Games",43,5,1,1
"343",699,404553553,"Bloons TD 4",23447492,"USD",2.99,8304,1401,4.5,4.5,"3.6.1","4+","Games",47,0,1,1
"344",700,404593641,"Cartoon Network App – Teen Titans Go! And more!",101873664,"USD",0,15984,97,3,3.5,"3.6","9+","Entertainment",37,5,1,1
"345",701,404990064,"SkyView® - Explore the Universe",93429760,"USD",1.99,5079,241,4.5,4.5,"3.5.1","4+","Education",37,5,1,1
"346",702,405338085,"Coach Guitar - Lessons & Easy Tabs For Beginners",132141056,"USD",0,2416,45,4.5,4.5,"4.8.1","4+","Music",37,5,12,1
"347",704,405622181,"MONOPOLY for iPad",979909632,"USD",4.99,8165,110,3.5,3.5,"1.1.93","4+","Games",24,5,8,1
"348",707,405743220,"Eden - World Builder",122429440,"USD",0.99,26419,1157,4,4.5,"2.1","9+","Games",43,5,1,1
"349",710,406239138,"Puffin Browser Pro",63474688,"USD",3.99,7565,80,3.5,3,"5.2.0","17+","Utilities",37,5,28,1
"350",713,406719683,"GasBuddy",145240064,"USD",0,145549,330,4.5,4.5,"4.4.6.1","17+","Travel",37,4,1,1
"351",714,406732590,"Paprika Recipe Manager for iPhone",10426368,"USD",4.99,835,84,4.5,4.5,"2.2.1","17+","Food & Drink",37,0,16,1
"352",716,407262212,"BillMinder - Bill Reminder and Organizer",4278742,"USD",1.99,4262,668,4.5,4,"3.7.6","4+","Finance",43,0,6,1
"353",719,407558537,"Capital One Mobile",273259520,"USD",0,56110,57,4.5,4,"5.19.1","4+","Finance",37,5,2,1
"354",720,407690035,"HotelTonight - Great Deals on Last Minute Hotels",79332352,"USD",0,32341,1707,4.5,5,"10.15","12+","Travel",37,5,6,1
"355",721,407707744,"The 7th Guest",655987075,"USD",4.99,1419,216,4,3.5,"7.5","12+","Games",43,5,1,1
"356",724,407838198,"Stack the Countries®",188030976,"USD",2.99,3303,37,4.5,4.5,"2.7","4+","Education",40,5,1,1
"357",728,407949800,"Secret of Mana",192136192,"USD",7.99,990,50,4,3.5,"3.2.0","9+","Games",37,0,6,1
"358",730,408233979,"SimplePhysics",8773632,"USD",1.99,8981,66,4.5,4,"2.1.3","9+","Games",43,5,1,1
"359",741,409838725,"Splice - Video Editor + Movie Maker by GoPro",123070464,"USD",0,28189,2723,4.5,5,"3.5.3","4+","Photo & Video",37,5,22,1
"360",744,410031728,"VLC Streamer",82395136,"USD",2.99,3152,41,4.5,4.5,"5.71","4+","Entertainment",37,5,34,1
"361",745,410089731,"Low Carb Diet Tracker PRO by Carb Manager",57810944,"USD",2.99,2950,1671,4.5,4.5,"4.4.3","4+","Health & Fitness",37,5,12,1
"362",746,410148139,"NOAA Weather Radio",14232576,"USD",3.99,3245,53,4,4,"9.4.5","4+","Weather",37,0,1,1
"363",747,410229362,"Mad Skills Motocross",16949248,"USD",0.99,9341,53,4.5,3.5,"3.7.0","12+","Games",43,5,1,1
"364",749,410319945,"QWOP for iOS",27227934,"USD",0.99,735,288,4,4.5,"1.07","4+","Games",43,4,1,1
"365",750,410351918,"Sleep Pillow Sounds: white noise, rain, ocean, fan",124150784,"USD",2.99,15116,2692,4.5,5,"7.4","4+","Health & Fitness",37,5,31,1
"366",751,410395246,"Microsoft OneNote",233533440,"USD",0,39638,1213,4.5,4.5,"16.0","4+","Productivity",37,5,33,1
"367",752,410896080,"PlayStation®App",20168704,"USD",0,7256,491,3,2.5,"4.20.9","12+","Entertainment",37,4,19,1
"368",753,411206394,"Scan - QR Code and Barcode Reader",10058752,"USD",1.99,12590,126,4.5,3.5,"2.7","4+","Utilities",38,4,14,1
"369",754,411430426,"Carnivores: Ice Age Pro",198701056,"USD",2.99,13258,62,4.5,4,"1.71","12+","Games",37,5,4,1
"370",759,411930498,"GolfNow – Book Tee Times, Golf GPS, Scorecard",75874304,"USD",0,7535,99,4,4.5,"2.16.6","4+","Sports",37,5,3,1
"371",762,412403556,"TEDiSUB - Enjoy TED Talks with Subtitles",44099584,"USD",0,823,136,4.5,5,"5.7.2","12+","Entertainment",37,1,3,1
"372",766,413423472,"Legendary Wars",247508992,"USD",0.99,29739,2253,4.5,5,"2.3","9+","Games",43,5,1,1
"373",769,413515229,"Home Design 3D - 3D Printing Edition",210538496,"USD",6.99,6001,72,4.5,4.5,"4.1.1","4+","Productivity",37,5,16,1
"374",771,413936865,"SkyView® Free - Explore the Universe",87593984,"USD",0,4188,602,4.5,4.5,"3.5.1","4+","Education",37,5,1,1
"375",774,414113282,"IRS2Go",10110976,"USD",0,1329,47,3,3,"5.3.1","17+","Finance",37,4,2,1
"376",777,414478124,"WeChat",182624256,"USD",0,34584,100,4.5,4,"6.5.8","12+","Social Networking",38,4,21,1
"377",780,414834813,"Pocket Casts",48323584,"USD",3.99,1911,39,4,4.5,"6.7.1","9+","News",37,5,1,1
"378",781,414835676,"The Lost City",106427392,"USD",1.99,1393,33,4.5,4.5,"1.09","4+","Games",40,5,16,1
"379",782,415069562,"Tasty Planet",22515712,"USD",2.99,430,35,4.5,4.5,"1.6","9+","Games",43,0,1,1
"380",783,415138546,"Feed the Head",18358272,"USD",1.99,193,40,4.5,4,"2.1","4+","Games",38,5,1,1
"381",789,415850124,"PhotoSync – transfer and backup photos & videos",65495040,"USD",2.99,4352,33,4.5,5,"3.2","4+","Photo & Video",37,5,8,1
"382",791,416023011,"My Verizon",150791168,"USD",0,126948,107245,4.5,4.5,"5.10.0","4+","Utilities",37,3,2,1
"383",793,416345444,"Talking Ben the Dog for iPad",78565376,"USD",0,31116,77,4,4.5,"3.4.1","4+","Entertainment",24,5,13,1
"384",796,416981420,"Bodyweight Training: You Are Your Own Gym",425657344,"USD",4.99,3326,289,5,5,"4.5.3","9+","Health & Fitness",38,5,5,1
